repo_name,action,issue_number,title,url,state,labels,created_at
michaelachrisco/accelapy,opened,9,Add new API settings and inspection endpoints when needed,https://github.com/michaelachrisco/accelapy/issues/9,open,"[{""id"":7653196143,""node_id"":""LA_kwDONFcJHc8AAAAByCqBbw"",""url"":""https://api.github.com/repos/michaelachrisco/accelapy/labels/enhancement"",""name"":""enhancement"",""color"":""a2eeef"",""default"":true,""description"":""New feature or request""},{""id"":7653196147,""node_id"":""LA_kwDONFcJHc8AAAAByCqBcw"",""url"":""https://api.github.com/repos/michaelachrisco/accelapy/labels/good%20first%20issue"",""name"":""good first issue"",""color"":""7057ff"",""default"":true,""description"":""Good for newcomers""}]",2025-01-23 22:36:50.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1044,Single-Row Keyboard,https://github.com/wearypossum4770/dark-coding-challenges/issues/1044,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:36:29.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1039,Find Words That Can Be Formed by Characters,https://github.com/wearypossum4770/dark-coding-challenges/issues/1039,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:36:14.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1033,Day of the Year,https://github.com/wearypossum4770/dark-coding-challenges/issues/1033,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:35:56.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1029,Check If a Number Is Majority Element in a Sorted Array,https://github.com/wearypossum4770/dark-coding-challenges/issues/1029,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:35:44.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1027,Article Views I,https://github.com/wearypossum4770/dark-coding-challenges/issues/1027,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:35:38.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1021,User Activity for the Past 30 Days II,https://github.com/wearypossum4770/dark-coding-challenges/issues/1021,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:34:18.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1020,User Activity for the Past 30 Days I,https://github.com/wearypossum4770/dark-coding-challenges/issues/1020,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:34:15.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1016,N-th Tribonacci Number,https://github.com/wearypossum4770/dark-coding-challenges/issues/1016,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:34:03.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1012,Largest Unique Number,https://github.com/wearypossum4770/dark-coding-challenges/issues/1012,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:33:50.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1007,Number of Equivalent Domino Pairs,https://github.com/wearypossum4770/dark-coding-challenges/issues/1007,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:33:35.000000 UTC
wearypossum4770/dark-coding-challenges,opened,1001,Relative Sort Array,https://github.com/wearypossum4770/dark-coding-challenges/issues/1001,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:32:17.000000 UTC
wearypossum4770/dark-coding-challenges,opened,998,Remove Vowels from a String,https://github.com/wearypossum4770/dark-coding-challenges/issues/998,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:32:08.000000 UTC
wearypossum4770/dark-coding-challenges,opened,997,Number of Days in a Month,https://github.com/wearypossum4770/dark-coding-challenges/issues/997,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:32:05.000000 UTC
wearypossum4770/dark-coding-challenges,opened,993,Print in Order,https://github.com/wearypossum4770/dark-coding-challenges/issues/993,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:31:53.000000 UTC
wearypossum4770/dark-coding-challenges,opened,992,Reported Posts,https://github.com/wearypossum4770/dark-coding-challenges/issues/992,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:31:50.000000 UTC
wearypossum4770/dark-coding-challenges,opened,987,Defanging an IP Address,https://github.com/wearypossum4770/dark-coding-challenges/issues/987,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:31:35.000000 UTC
wearypossum4770/dark-coding-challenges,opened,982,Distribute Candies to People,https://github.com/wearypossum4770/dark-coding-challenges/issues/982,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:30:19.000000 UTC
HopkinsIDD/flepiMoP,opened,484,[Feature request]: Clear Warning From `gempyor.statistics.Statistic.llik` When Any Entries Are Not Finite,https://github.com/HopkinsIDD/flepiMoP/issues/484,open,"[{""id"":5181827170,""node_id"":""LA_kwDOJAtgtM8AAAABNNxoYg"",""url"":""https://api.github.com/repos/HopkinsIDD/flepiMoP/labels/enhancement"",""name"":""enhancement"",""color"":""a2eeef"",""default"":true,""description"":""Request for improvement or addition of new feature(s).""},{""id"":5405354119,""node_id"":""LA_kwDOJAtgtM8AAAABQi8ohw"",""url"":""https://api.github.com/repos/HopkinsIDD/flepiMoP/labels/gempyor"",""name"":""gempyor"",""color"":""F875A8"",""default"":false,""description"":""Concerns the Python core.""},{""id"":6119537469,""node_id"":""LA_kwDOJAtgtM8AAAABbMC7PQ"",""url"":""https://api.github.com/repos/HopkinsIDD/flepiMoP/labels/high%20priority"",""name"":""high priority"",""color"":""B60205"",""default"":false,""description"":""High priority.""},{""id"":6203990708,""node_id"":""LA_kwDOJAtgtM8AAAABcclitA"",""url"":""https://api.github.com/repos/HopkinsIDD/flepiMoP/labels/quick%20issue"",""name"":""quick issue"",""color"":""C81FF7"",""default"":false,""description"":""Short or easy fix.""},{""id"":7700928909,""node_id"":""LA_kwDOJAtgtM8AAAABywLZjQ"",""url"":""https://api.github.com/repos/HopkinsIDD/flepiMoP/labels/inference"",""name"":""inference"",""color"":""1d76db"",""default"":false,""description"":""Concerns the parameter inference framework.""}]",2025-01-23 22:30:11.000000 UTC
wearypossum4770/dark-coding-challenges,opened,978,Two Sum Less Than K,https://github.com/wearypossum4770/dark-coding-challenges/issues/978,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:30:07.000000 UTC
wearypossum4770/dark-coding-challenges,opened,968,Duplicate Zeros,https://github.com/wearypossum4770/dark-coding-challenges/issues/968,open,"[{""id"":8022713872,""node_id"":""LA_kwDONp7z0M8AAAAB3jDmEA"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/challenge"",""name"":""challenge"",""color"":""d4c5f9"",""default"":false,""description"":""""},{""id"":8022714187,""node_id"":""LA_kwDONp7z0M8AAAAB3jDnSw"",""url"":""https://api.github.com/repos/wearypossum4770/dark-coding-challenges/labels/easy"",""name"":""easy"",""color"":""0EE9C8"",""default"":false,""description"":""""}]",2025-01-23 22:29:37.000000 UTC
